TAVG,FF_AVG,RH_AVG,SS,DDD_X,DDD_CAR,TAVG^2,TAVG FF_AVG,TAVG RH_AVG,TAVG SS,TAVG DDD_X,TAVG DDD_CAR,FF_AVG^2,FF_AVG RH_AVG,FF_AVG SS,FF_AVG DDD_X,FF_AVG DDD_CAR,RH_AVG^2,RH_AVG SS,RH_AVG DDD_X,RH_AVG DDD_CAR,SS^2,SS DDD_X,SS DDD_CAR,DDD_X^2,DDD_X DDD_CAR,DDD_CAR^2,RR
28.2,2.0,79.0,8.0,130.0,225.0,795.24,56.4,2227.7999999999997,225.6,3666.0,6345.0,4.0,158.0,16.0,260.0,450.0,6241.0,632.0,10270.0,17775.0,64.0,1040.0,1800.0,16900.0,29250.0,50625.0,0.0
28.6,2.0,74.0,8.0,210.0,225.0,817.96,57.2,2116.4,228.8,6006.0,6435.0,4.0,148.0,16.0,420.0,450.0,5476.0,592.0,15540.0,16650.0,64.0,1680.0,1800.0,44100.0,47250.0,50625.0,0.0
28.7,2.0,73.0,8.0,110.0,180.0,823.6899999999999,57.4,2095.1,229.6,3157.0,5166.0,4.0,146.0,16.0,220.0,360.0,5329.0,584.0,8030.0,13140.0,64.0,880.0,1440.0,12100.0,19800.0,32400.0,0.0
27.7,2.0,80.0,8.0,260.0,225.0,767.29,55.4,2216.0,221.6,7202.0,6232.5,4.0,160.0,16.0,520.0,450.0,6400.0,640.0,20800.0,18000.0,64.0,2080.0,1800.0,67600.0,58500.0,50625.0,0.0
27.4,3.0,82.0,4.9,260.0,270.0,750.7599999999999,82.19999999999999,2246.7999999999997,134.26,7124.0,7398.0,9.0,246.0,14.700000000000001,780.0,810.0,6724.0,401.8,21320.0,22140.0,24.010000000000005,1274.0,1323.0,67600.0,70200.0,72900.0,6.7
27.6,2.0,82.0,7.7,200.0,180.0,761.7600000000001,55.2,2263.2000000000003,212.52,5520.0,4968.0,4.0,164.0,15.4,400.0,360.0,6724.0,631.4,16400.0,14760.0,59.290000000000006,1540.0,1386.0,40000.0,36000.0,32400.0,0.0
27.5,3.0,78.0,4.2,230.0,225.0,756.25,82.5,2145.0,115.5,6325.0,6187.5,9.0,234.0,12.600000000000001,690.0,675.0,6084.0,327.6,17940.0,17550.0,17.64,966.0,945.0,52900.0,51750.0,50625.0,0.0
27.7,2.0,80.0,8.0,230.0,225.0,767.29,55.4,2216.0,221.6,6371.0,6232.5,4.0,160.0,16.0,460.0,450.0,6400.0,640.0,18400.0,18000.0,64.0,1840.0,1800.0,52900.0,51750.0,50625.0,0.0
28.5,2.0,71.0,7.5,180.0,225.0,812.25,57.0,2023.5,213.75,5130.0,6412.5,4.0,142.0,15.0,360.0,450.0,5041.0,532.5,12780.0,15975.0,56.25,1350.0,1687.5,32400.0,40500.0,50625.0,0.0
28.2,2.0,77.0,8.0,270.0,0.0,795.24,56.4,2171.4,225.6,7614.0,0.0,4.0,154.0,16.0,540.0,0.0,5929.0,616.0,20790.0,0.0,64.0,2160.0,0.0,72900.0,0.0,0.0,0.0
27.8,2.0,78.0,7.7,180.0,225.0,772.84,55.6,2168.4,214.06,5004.0,6255.0,4.0,156.0,15.4,360.0,450.0,6084.0,600.6,14040.0,17550.0,59.290000000000006,1386.0,1732.5,32400.0,40500.0,50625.0,0.0
28.1,2.0,75.0,5.5,260.0,225.0,789.6100000000001,56.2,2107.5,154.55,7306.0,6322.5,4.0,150.0,11.0,520.0,450.0,5625.0,412.5,19500.0,16875.0,30.25,1430.0,1237.5,67600.0,58500.0,50625.0,0.0
28.2,2.0,75.0,8.0,250.0,225.0,795.24,56.4,2115.0,225.6,7050.0,6345.0,4.0,150.0,16.0,500.0,450.0,5625.0,600.0,18750.0,16875.0,64.0,2000.0,1800.0,62500.0,56250.0,50625.0,0.0
28.7,2.0,72.0,8.0,120.0,270.0,823.6899999999999,57.4,2066.4,229.6,3444.0,7749.0,4.0,144.0,16.0,240.0,540.0,5184.0,576.0,8640.0,19440.0,64.0,960.0,2160.0,14400.0,32400.0,72900.0,0.0
28.6,3.0,79.0,8.0,260.0,270.0,817.96,85.80000000000001,2259.4,228.8,7436.0,7722.0,9.0,237.0,24.0,780.0,810.0,6241.0,632.0,20540.0,21330.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
27.9,2.0,80.0,7.3,260.0,270.0,778.41,55.8,2232.0,203.67,7254.0,7533.0,4.0,160.0,14.6,520.0,540.0,6400.0,584.0,20800.0,21600.0,53.29,1898.0,1971.0,67600.0,70200.0,72900.0,0.0
27.8,2.0,73.0,6.4,250.0,225.0,772.84,55.6,2029.4,177.92000000000002,6950.0,6255.0,4.0,146.0,12.8,500.0,450.0,5329.0,467.20000000000005,18250.0,16425.0,40.96000000000001,1600.0,1440.0,62500.0,56250.0,50625.0,5.5
26.9,3.0,76.0,5.0,240.0,225.0,723.6099999999999,80.69999999999999,2044.3999999999999,134.5,6456.0,6052.5,9.0,228.0,15.0,720.0,675.0,5776.0,380.0,18240.0,17100.0,25.0,1200.0,1125.0,57600.0,54000.0,50625.0,0.0
26.9,3.0,70.0,8.0,260.0,270.0,723.6099999999999,80.69999999999999,1883.0,215.2,6994.0,7263.0,9.0,210.0,24.0,780.0,810.0,4900.0,560.0,18200.0,18900.0,64.0,2080.0,2160.0,67600.0,70200.0,72900.0,0.0
26.9,2.0,78.0,8.0,270.0,270.0,723.6099999999999,53.8,2098.2,215.2,7263.0,7263.0,4.0,156.0,16.0,540.0,540.0,6084.0,624.0,21060.0,21060.0,64.0,2160.0,2160.0,72900.0,72900.0,72900.0,0.0
27.1,2.0,78.0,7.7,90.0,270.0,734.4100000000001,54.2,2113.8,208.67000000000002,2439.0,7317.0,4.0,156.0,15.4,180.0,540.0,6084.0,600.6,7020.0,21060.0,59.290000000000006,693.0,2079.0,8100.0,24300.0,72900.0,0.3
25.1,1.0,90.0,4.6,220.0,0.0,630.0100000000001,25.1,2259.0,115.46,5522.0,0.0,1.0,90.0,4.6,220.0,0.0,8100.0,413.99999999999994,19800.0,0.0,21.159999999999997,1011.9999999999999,0.0,48400.0,0.0,0.0,2.0
27.8,2.0,72.0,0.0,250.0,225.0,772.84,55.6,2001.6000000000001,0.0,6950.0,6255.0,4.0,144.0,0.0,500.0,450.0,5184.0,0.0,18000.0,16200.0,0.0,0.0,0.0,62500.0,56250.0,50625.0,8.5
27.1,2.0,80.0,7.8,260.0,225.0,734.4100000000001,54.2,2168.0,211.38,7046.0,6097.5,4.0,160.0,15.6,520.0,450.0,6400.0,624.0,20800.0,18000.0,60.839999999999996,2028.0,1755.0,67600.0,58500.0,50625.0,0.0
27.1,3.0,81.0,4.9,240.0,225.0,734.4100000000001,81.30000000000001,2195.1,132.79000000000002,6504.0,6097.5,9.0,243.0,14.700000000000001,720.0,675.0,6561.0,396.90000000000003,19440.0,18225.0,24.010000000000005,1176.0,1102.5,57600.0,54000.0,50625.0,4.5
27.3,2.0,76.0,8.0,230.0,225.0,745.2900000000001,54.6,2074.8,218.4,6279.0,6142.5,4.0,152.0,16.0,460.0,450.0,5776.0,608.0,17480.0,17100.0,64.0,1840.0,1800.0,52900.0,51750.0,50625.0,0.0
27.4,3.0,78.0,8.0,210.0,270.0,750.7599999999999,82.19999999999999,2137.2,219.2,5754.0,7398.0,9.0,234.0,24.0,630.0,810.0,6084.0,624.0,16380.0,21060.0,64.0,1680.0,2160.0,44100.0,56700.0,72900.0,0.0
27.3,2.0,80.0,8.0,180.0,0.0,745.2900000000001,54.6,2184.0,218.4,4914.0,0.0,4.0,160.0,16.0,360.0,0.0,6400.0,640.0,14400.0,0.0,64.0,1440.0,0.0,32400.0,0.0,0.0,0.0
28.0,3.0,78.0,6.7,220.0,270.0,784.0,84.0,2184.0,187.6,6160.0,7560.0,9.0,234.0,20.1,660.0,810.0,6084.0,522.6,17160.0,21060.0,44.89,1474.0,1809.0,48400.0,59400.0,72900.0,0.0
27.7,2.0,80.0,8.0,220.0,225.0,767.29,55.4,2216.0,221.6,6094.0,6232.5,4.0,160.0,16.0,440.0,450.0,6400.0,640.0,17600.0,18000.0,64.0,1760.0,1800.0,48400.0,49500.0,50625.0,0.0
28.1,3.0,76.0,7.0,230.0,270.0,789.6100000000001,84.30000000000001,2135.6,196.70000000000002,6463.0,7587.0,9.0,228.0,21.0,690.0,810.0,5776.0,532.0,17480.0,20520.0,49.0,1610.0,1890.0,52900.0,62100.0,72900.0,0.0
27.6,3.0,82.0,8.0,250.0,270.0,761.7600000000001,82.80000000000001,2263.2000000000003,220.8,6900.0,7452.0,9.0,246.0,24.0,750.0,810.0,6724.0,656.0,20500.0,22140.0,64.0,2000.0,2160.0,62500.0,67500.0,72900.0,0.0
28.1,2.0,82.0,5.8,270.0,270.0,789.6100000000001,56.2,2304.2000000000003,162.98,7587.0,7587.0,4.0,164.0,11.6,540.0,540.0,6724.0,475.59999999999997,22140.0,22140.0,33.64,1566.0,1566.0,72900.0,72900.0,72900.0,14.5
25.5,1.0,93.0,8.0,210.0,0.0,650.25,25.5,2371.5,204.0,5355.0,0.0,1.0,93.0,8.0,210.0,0.0,8649.0,744.0,19530.0,0.0,64.0,1680.0,0.0,44100.0,0.0,0.0,1.0
27.6,2.0,83.0,2.6,90.0,225.0,761.7600000000001,55.2,2290.8,71.76,2484.0,6210.0,4.0,166.0,5.2,180.0,450.0,6889.0,215.8,7470.0,18675.0,6.760000000000001,234.0,585.0,8100.0,20250.0,50625.0,40.4
26.2,1.0,86.0,7.5,320.0,0.0,686.4399999999999,26.2,2253.2,196.5,8384.0,0.0,1.0,86.0,7.5,320.0,0.0,7396.0,645.0,27520.0,0.0,56.25,2400.0,0.0,102400.0,0.0,0.0,9.3
26.2,2.0,83.0,3.7,330.0,0.0,686.4399999999999,52.4,2174.6,96.94,8646.0,0.0,4.0,166.0,7.4,660.0,0.0,6889.0,307.1,27390.0,0.0,13.690000000000001,1221.0,0.0,108900.0,0.0,0.0,18.5
27.9,2.0,79.0,3.2,210.0,225.0,778.41,55.8,2204.1,89.28,5859.0,6277.5,4.0,158.0,6.4,420.0,450.0,6241.0,252.8,16590.0,17775.0,10.240000000000002,672.0,720.0,44100.0,47250.0,50625.0,63.6
28.7,2.0,73.0,8.0,140.0,90.0,823.6899999999999,57.4,2095.1,229.6,4018.0,2583.0,4.0,146.0,16.0,280.0,180.0,5329.0,584.0,10220.0,6570.0,64.0,1120.0,720.0,19600.0,12600.0,8100.0,0.0
27.5,2.0,83.0,8.0,250.0,270.0,756.25,55.0,2282.5,220.0,6875.0,7425.0,4.0,166.0,16.0,500.0,540.0,6889.0,664.0,20750.0,22410.0,64.0,2000.0,2160.0,62500.0,67500.0,72900.0,0.0
26.8,2.0,87.0,6.2,220.0,225.0,718.24,53.6,2331.6,166.16,5896.0,6030.0,4.0,174.0,12.4,440.0,450.0,7569.0,539.4,19140.0,19575.0,38.440000000000005,1364.0,1395.0,48400.0,49500.0,50625.0,42.0
27.3,2.0,87.0,5.1,20.0,225.0,745.2900000000001,54.6,2375.1,139.23,546.0,6142.5,4.0,174.0,10.2,40.0,450.0,7569.0,443.7,1740.0,19575.0,26.009999999999998,102.0,1147.5,400.0,4500.0,50625.0,0.4
26.9,2.0,88.0,5.5,200.0,0.0,723.6099999999999,53.8,2367.2,147.95,5380.0,0.0,4.0,176.0,11.0,400.0,0.0,7744.0,484.0,17600.0,0.0,30.25,1100.0,0.0,40000.0,0.0,0.0,25.9
26.5,2.0,88.0,4.7,180.0,0.0,702.25,53.0,2332.0,124.55000000000001,4770.0,0.0,4.0,176.0,9.4,360.0,0.0,7744.0,413.6,15840.0,0.0,22.090000000000003,846.0,0.0,32400.0,0.0,0.0,2.5
27.0,2.0,85.0,5.5,100.0,90.0,729.0,54.0,2295.0,148.5,2700.0,2430.0,4.0,170.0,11.0,200.0,180.0,7225.0,467.5,8500.0,7650.0,30.25,550.0,495.0,10000.0,9000.0,8100.0,5.9
28.2,1.0,81.0,5.4,120.0,0.0,795.24,28.2,2284.2,152.28,3384.0,0.0,1.0,81.0,5.4,120.0,0.0,6561.0,437.40000000000003,9720.0,0.0,29.160000000000004,648.0,0.0,14400.0,0.0,0.0,3.4
27.9,2.0,81.0,4.5,250.0,270.0,778.41,55.8,2259.9,125.55,6975.0,7533.0,4.0,162.0,9.0,500.0,540.0,6561.0,364.5,20250.0,21870.0,20.25,1125.0,1215.0,62500.0,67500.0,72900.0,0.0
27.2,1.0,83.0,7.0,250.0,270.0,739.8399999999999,27.2,2257.6,190.4,6800.0,7344.0,1.0,83.0,7.0,250.0,270.0,6889.0,581.0,20750.0,22410.0,49.0,1750.0,1890.0,62500.0,67500.0,72900.0,12.0
26.1,1.0,90.0,2.7,250.0,0.0,681.21,26.1,2349.0,70.47000000000001,6525.0,0.0,1.0,90.0,2.7,250.0,0.0,8100.0,243.00000000000003,22500.0,0.0,7.290000000000001,675.0,0.0,62500.0,0.0,0.0,0.0
26.1,2.0,88.0,4.1,100.0,270.0,681.21,52.2,2296.8,107.00999999999999,2610.0,7047.0,4.0,176.0,8.2,200.0,540.0,7744.0,360.79999999999995,8800.0,23760.0,16.81,409.99999999999994,1107.0,10000.0,27000.0,72900.0,4.2
26.9,1.0,86.0,5.7,330.0,0.0,723.6099999999999,26.9,2313.4,153.32999999999998,8877.0,0.0,1.0,86.0,5.7,330.0,0.0,7396.0,490.2,28380.0,0.0,32.49,1881.0,0.0,108900.0,0.0,0.0,1.9
26.7,2.0,87.0,4.9,50.0,0.0,712.89,53.4,2322.9,130.83,1335.0,0.0,4.0,174.0,9.8,100.0,0.0,7569.0,426.3,4350.0,0.0,24.010000000000005,245.00000000000003,0.0,2500.0,0.0,0.0,7.8
26.4,1.0,89.0,6.0,300.0,225.0,696.9599999999999,26.4,2349.6,158.39999999999998,7920.0,5940.0,1.0,89.0,6.0,300.0,225.0,7921.0,534.0,26700.0,20025.0,36.0,1800.0,1350.0,90000.0,67500.0,50625.0,50.1
27.0,1.0,89.0,6.6,260.0,0.0,729.0,27.0,2403.0,178.2,7020.0,0.0,1.0,89.0,6.6,260.0,0.0,7921.0,587.4,23140.0,0.0,43.559999999999995,1716.0,0.0,67600.0,0.0,0.0,6.2
26.3,2.0,92.0,4.9,220.0,270.0,691.69,52.6,2419.6,128.87,5786.0,7101.0,4.0,184.0,9.8,440.0,540.0,8464.0,450.8,20240.0,24840.0,24.010000000000005,1078.0,1323.0,48400.0,59400.0,72900.0,9.7
27.0,2.0,87.0,5.1,260.0,0.0,729.0,54.0,2349.0,137.7,7020.0,0.0,4.0,174.0,10.2,520.0,0.0,7569.0,443.7,22620.0,0.0,26.009999999999998,1326.0,0.0,67600.0,0.0,0.0,47.6
26.3,2.0,88.0,2.8,220.0,225.0,691.69,52.6,2314.4,73.64,5786.0,5917.5,4.0,176.0,5.6,440.0,450.0,7744.0,246.39999999999998,19360.0,19800.0,7.839999999999999,616.0,630.0,48400.0,49500.0,50625.0,62.3
27.5,3.0,83.0,5.4,210.0,270.0,756.25,82.5,2282.5,148.5,5775.0,7425.0,9.0,249.0,16.200000000000003,630.0,810.0,6889.0,448.20000000000005,17430.0,22410.0,29.160000000000004,1134.0,1458.0,44100.0,56700.0,72900.0,2.0
27.5,3.0,79.0,5.8,260.0,270.0,756.25,82.5,2172.5,159.5,7150.0,7425.0,9.0,237.0,17.4,780.0,810.0,6241.0,458.2,20540.0,21330.0,33.64,1508.0,1566.0,67600.0,70200.0,72900.0,0.0
25.3,1.0,89.0,5.4,250.0,0.0,640.09,25.3,2251.7000000000003,136.62,6325.0,0.0,1.0,89.0,5.4,250.0,0.0,7921.0,480.6,22250.0,0.0,29.160000000000004,1350.0,0.0,62500.0,0.0,0.0,6.0
27.2,3.0,85.0,1.5,260.0,270.0,739.8399999999999,81.6,2312.0,40.8,7072.0,7344.0,9.0,255.0,4.5,780.0,810.0,7225.0,127.5,22100.0,22950.0,2.25,390.0,405.0,67600.0,70200.0,72900.0,62.2
25.9,2.0,91.0,4.7,300.0,315.0,670.81,51.8,2356.9,121.73,7770.0,8158.5,4.0,182.0,9.4,600.0,630.0,8281.0,427.7,27300.0,28665.0,22.090000000000003,1410.0,1480.5,90000.0,94500.0,99225.0,7.9
26.1,1.0,87.0,1.9,300.0,0.0,681.21,26.1,2270.7000000000003,49.59,7830.0,0.0,1.0,87.0,1.9,300.0,0.0,7569.0,165.29999999999998,26100.0,0.0,3.61,570.0,0.0,90000.0,0.0,0.0,54.5
25.9,2.0,92.0,0.7,280.0,270.0,670.81,51.8,2382.7999999999997,18.13,7252.0,6993.0,4.0,184.0,1.4,560.0,540.0,8464.0,64.39999999999999,25760.0,24840.0,0.48999999999999994,196.0,189.0,78400.0,75600.0,72900.0,2.0
26.5,2.0,86.0,1.1,260.0,315.0,702.25,53.0,2279.0,29.150000000000002,6890.0,8347.5,4.0,172.0,2.2,520.0,630.0,7396.0,94.60000000000001,22360.0,27090.0,1.2100000000000002,286.0,346.5,67600.0,81900.0,99225.0,9.3
26.0,2.0,87.0,5.5,40.0,0.0,676.0,52.0,2262.0,143.0,1040.0,0.0,4.0,174.0,11.0,80.0,0.0,7569.0,478.5,3480.0,0.0,30.25,220.0,0.0,1600.0,0.0,0.0,2.2
27.0,2.0,85.0,3.5,240.0,315.0,729.0,54.0,2295.0,94.5,6480.0,8505.0,4.0,170.0,7.0,480.0,630.0,7225.0,297.5,20400.0,26775.0,12.25,840.0,1102.5,57600.0,75600.0,99225.0,4.0
25.9,1.0,90.0,7.4,260.0,270.0,670.81,25.9,2331.0,191.66,6734.0,6993.0,1.0,90.0,7.4,260.0,270.0,8100.0,666.0,23400.0,24300.0,54.760000000000005,1924.0,1998.0,67600.0,70200.0,72900.0,20.7
26.4,2.0,87.0,3.2,30.0,225.0,696.9599999999999,52.8,2296.7999999999997,84.48,792.0,5940.0,4.0,174.0,6.4,60.0,450.0,7569.0,278.40000000000003,2610.0,19575.0,10.240000000000002,96.0,720.0,900.0,6750.0,50625.0,24.0
26.7,2.0,87.0,2.2,170.0,0.0,712.89,53.4,2322.9,58.74,4539.0,0.0,4.0,174.0,4.4,340.0,0.0,7569.0,191.4,14790.0,0.0,4.840000000000001,374.00000000000006,0.0,28900.0,0.0,0.0,17.5
26.3,2.0,88.0,5.3,270.0,270.0,691.69,52.6,2314.4,139.39,7101.0,7101.0,4.0,176.0,10.6,540.0,540.0,7744.0,466.4,23760.0,23760.0,28.09,1431.0,1431.0,72900.0,72900.0,72900.0,14.9
25.1,3.0,97.0,3.0,250.0,270.0,630.0100000000001,75.30000000000001,2434.7000000000003,75.30000000000001,6275.0,6777.0,9.0,291.0,9.0,750.0,810.0,9409.0,291.0,24250.0,26190.0,9.0,750.0,810.0,62500.0,67500.0,72900.0,10.3
26.7,3.0,86.0,2.9,310.0,315.0,712.89,80.1,2296.2,77.42999999999999,8277.0,8410.5,9.0,258.0,8.7,930.0,945.0,7396.0,249.4,26660.0,27090.0,8.41,899.0,913.5,96100.0,97650.0,99225.0,65.8
25.7,1.0,91.0,8.0,240.0,315.0,660.49,25.7,2338.7,205.6,6168.0,8095.5,1.0,91.0,8.0,240.0,315.0,8281.0,728.0,21840.0,28665.0,64.0,1920.0,2520.0,57600.0,75600.0,99225.0,4.0
26.9,2.0,87.0,0.0,268.0,90.0,723.6099999999999,53.8,2340.2999999999997,0.0,7209.2,2421.0,4.0,174.0,0.0,536.0,180.0,7569.0,0.0,23316.0,7830.0,0.0,0.0,0.0,71824.0,24120.0,8100.0,9.5
24.9,1.0,95.0,4.5,10.0,0.0,620.0099999999999,24.9,2365.5,112.05,249.0,0.0,1.0,95.0,4.5,10.0,0.0,9025.0,427.5,950.0,0.0,20.25,45.0,0.0,100.0,0.0,0.0,24.2
26.5,1.0,88.0,0.0,360.0,0.0,702.25,26.5,2332.0,0.0,9540.0,0.0,1.0,88.0,0.0,360.0,0.0,7744.0,0.0,31680.0,0.0,0.0,0.0,0.0,129600.0,0.0,0.0,20.7
26.5,1.0,86.0,1.2,250.0,225.0,702.25,26.5,2279.0,31.799999999999997,6625.0,5962.5,1.0,86.0,1.2,250.0,225.0,7396.0,103.2,21500.0,19350.0,1.44,300.0,270.0,62500.0,56250.0,50625.0,23.0
26.4,1.0,87.0,0.0,320.0,0.0,696.9599999999999,26.4,2296.7999999999997,0.0,8448.0,0.0,1.0,87.0,0.0,320.0,0.0,7569.0,0.0,27840.0,0.0,0.0,0.0,0.0,102400.0,0.0,0.0,5.0
26.7,3.0,86.0,1.2,260.0,270.0,712.89,80.1,2296.2,32.04,6942.0,7209.0,9.0,258.0,3.5999999999999996,780.0,810.0,7396.0,103.2,22360.0,23220.0,1.44,312.0,324.0,67600.0,70200.0,72900.0,35.7
26.5,3.0,87.0,8.0,230.0,270.0,702.25,79.5,2305.5,212.0,6095.0,7155.0,9.0,261.0,24.0,690.0,810.0,7569.0,696.0,20010.0,23490.0,64.0,1840.0,2160.0,52900.0,62100.0,72900.0,0.0
27.4,1.0,85.0,4.6,240.0,0.0,750.7599999999999,27.4,2329.0,126.03999999999998,6576.0,0.0,1.0,85.0,4.6,240.0,0.0,7225.0,390.99999999999994,20400.0,0.0,21.159999999999997,1104.0,0.0,57600.0,0.0,0.0,21.1
27.1,2.0,85.0,5.8,210.0,270.0,734.4100000000001,54.2,2303.5,157.18,5691.0,7317.0,4.0,170.0,11.6,420.0,540.0,7225.0,493.0,17850.0,22950.0,33.64,1218.0,1566.0,44100.0,56700.0,72900.0,0.6
26.9,2.0,86.0,5.4,20.0,225.0,723.6099999999999,53.8,2313.4,145.26,538.0,6052.5,4.0,172.0,10.8,40.0,450.0,7396.0,464.40000000000003,1720.0,19350.0,29.160000000000004,108.0,1215.0,400.0,4500.0,50625.0,1.7
26.6,2.0,88.0,0.0,210.0,225.0,707.5600000000001,53.2,2340.8,0.0,5586.0,5985.0,4.0,176.0,0.0,420.0,450.0,7744.0,0.0,18480.0,19800.0,0.0,0.0,0.0,44100.0,47250.0,50625.0,22.6
26.4,3.0,84.0,2.3,250.0,315.0,696.9599999999999,79.19999999999999,2217.6,60.71999999999999,6600.0,8316.0,9.0,252.0,6.8999999999999995,750.0,945.0,7056.0,193.2,21000.0,26460.0,5.289999999999999,575.0,724.5,62500.0,78750.0,99225.0,2.4
